-2.0984	0.76648	15.818
10.879	6.7937	36.204
15.326	-0.0048855	37.496
-2.1235	-1.2081	16.052
13.786	-4.2317	40.223
10.363	4.6236	23.666
14.652	-6.027	39.309
4.2933	-1.3851	14.568
5.25	0.45586	33.285
10.728	-12.788	39.978
3.8242	1.197	13.85
13.543	-3.6027	40.318
-7.3307	2.1739	16.997
-6.5556	-3.3306	22.656
4.2959	0.6668	14.271
3.0279	1.255	13.272
17.228	3.4528	34.222
13.897	-6.0288	40.351
8.5419	7.3238	34.344
3.3879	-1.1439	13.807
15.349	-1.8976	37.634
-8.3135	-2.3806	19.501
6.8689	0.53608	21.173
18.551	1.2159	32.695
10.419	5.1438	23.086
18.336	5.3476	32.438
-5.273	0.70426	15.982
16.327	-8.8571	9.036
7.5464	-1.2383	19.657
-1.0158	-4.3565	16.532
15.577	-4.3372	37.797
-3.649	-0.44377	16.432
5.2627	5.239	32.275
-4.103	-4.6308	19.279
2.5399	-1.2698	13.312
7.0313	4.0649	18.419
5.3643	0.96349	17.785
0.86112	1.2468	29.702
14.587	7.4905	37.451
-0.86863	3.3124	11.577
-1.6652	1.0657	15.233
-1.5713	-0.14213	15.093
4.831	2.1971	32.557
16.858	2.9761	28.49
14.215	7.9124	37.889
-2.4328	3.8541	13.283
12.897	5.2524	38.102
14.582	-3.6145	38.997
5.1427	4.0429	16.949
13.095	3.2321	38.622
5.856	2.3321	17.831
2.4422	-4.7617	18.501
3.412	2.8789	13.444
-2.8245	3.5293	26.649
1.8786	-1.1498	12.916
14.459	3.8682	37.916
5.5184	1.6638	17.754
-2.6111	-5.6485	17.355
-3.7306	3.0604	25.506
13.204	3.2998	38.69
15.084	-2.4887	38.115
-0.91935	-2.6239	14.355
5.0896	2.148	17.397
4.4231	3.3313	13.785
-1.3167	-0.51303	14.795
2.3867	1.2819	30.83
7.7966	6.5959	33.88
12.367	-12	37.035
15.408	3.1256	36.761
17.525	2.3104	34.065
3.9437	1.6615	13.872
4.2016	2.7591	13.886
17.094	-1.3696	35.064
12.272	-0.79382	38.839
-3.6886	-1.4021	16.472
5.576	3.178	32.889
19.53	3.0464	30.998
-4.8637	-0.37561	16.211
0.83377	0.7762	11.728
7.496	2.9139	18.973
13.262	0.47701	39.328
15.645	-0.59774	37.129
11.459	-11.411	38.538
0.8964	-1.9567	30.363
15.857	7.3428	35.555
1.1597	-1.5016	12.436
7.017	-0.54274	34.775
3.628	-0.14052	13.848
5.6528	-3.0966	18.131
-7.0883	-1.9329	24.353
4.1294	-0.10085	14.171
1.4549	-0.21075	12.445
2.1163	3.3683	12.323
2.1064	1.6567	12.447
-4.396	-2.0336	16.472
16.168	1.6032	36.156
1.0323	-1.6635	12.385
-5.2748	2.3338	15.886
9.3904	-0.89363	23.501
1.948	1.5681	12.387
12.783	4.3991	25.196
-6.1032	4.3018	15.763
-1.1693	-4.2957	16.409
3.3022	1.9335	13.36
-14.739	6.0437	17.237
5.2406	3.4817	17.338
14.381	2.6946	38.401
-5.3382	2.6807	15.819
-3.6192	2.9712	15.73
13.943	-1.8619	39.749
16.567	-11.46	11.137
16.25	-9.3626	8.5861
12.389	1.4734	38.457
-7.3583	1.7068	17.584
19.162	6.399	31.207
13.5	-9.9236	41.361
12.362	-0.4704	25.725
7.4368	1.8818	19.739
-2.6889	-0.59156	16.622
-7.8681	-1.6272	20.167
-0.87152	-2.0611	14.397
1.341	0.54	12.17
-2.0533	-0.98319	27.853
-1.0475	-4.2253	16.479
17.9	2.3822	33.468
13.841	-1.2148	39.697
2.7115	0.57469	13.114
0.69253	-1.0524	12.061
12.124	2.8226	38.003
-6.9757	-0.98768	22.206
-4.7021	-2.1127	16.575
5.9306	2.3255	33.382
-2.6956	-3.8769	17.035
-3.5041	3.6525	15.642
9.1695	5.4158	35.212
14.599	3.4987	37.976
2.0627	2.9047	30.265
14.322	-3.8333	39.494
17.605	-0.66723	34.281
16.031	3.2416	36.041
17.921	0.54023	33.698
-1.4143	-3.613	16.076
18.39	0.76086	32.99
0.74459	-0.10957	11.961
18.547	1.4237	30.296
-11.237	4.4196	9.9532
0.14046	1.2363	12.649
3.7912	2.6356	13.629
-0.38542	1.7258	28.647
-3.8366	-1.8107	16.506
12.278	6.8279	37.28
18.548	3.8297	32.301
-0.22193	2.6457	28.534
15.658	4.5929	27.424
-7.7445	1.6957	18.865
-4.7993	-3.9696	20.052
13.052	6.9804	37.737
13.435	2.389	26.08
2.8039	1.1884	13.063
-0.85308	3.5961	11.732
-0.90719	1.6417	13.994
-1.7351	1.311	15.232
17.962	7.0683	32.78
1.9417	-0.59679	12.823
-5.3496	-1.33	25.469
3.5462	-1.9248	13.832
-7.8209	0.71598	19.352
19.481	6.7882	31.674
-7.5513	-0.3497	18.107
17.38	-0.70717	34.737
15.079	-13.826	39.366
-7.5422	-3.158	24.461
19.394	-2.6993	31.995
-2.8044	2.9794	15.98
-3.7139	1.683	16.005
3.1863	0.46135	13.48
32.595	-4.4288	47.313
4.4107	0.92065	-0.75259
12.609	-1.2179	39.125
1.5133	3.2462	11.894
12.761	-11.158	41.481
9.7248	4.2705	23.256
-2.7627	-2.8458	16.549
1.8126	-0.19788	12.677
16.659	6.4769	34.106
1.2497	3.063	11.706
-1.4888	3.2552	11.759
0.87209	-4.9623	17.393
-1.3488	-1.4784	14.97
10.251	5.2596	36.097
4.3414	2.0703	14.062
-1.011	-3.9931	16.406
2.1004	1.4951	12.499
15.394	-5.1423	37.944
7.6338	0.083647	35.108
1.4774	-4.3094	18.182
-3.4282	0.60355	16.198
-7.7634	-0.52349	20.203
-1.102	-2.841	14.836
8.9152	-1.9218	36.759
15.557	-3.5575	37.65
1.7571	-0.16917	12.625
9.1567	-0.0018113	23.229
1.9796	-4.7914	18.368
-5.2951	0.79372	25.086
10.804	-12.393	40.126
3.6617	-4.2237	19.788
12.631	-5.7247	39.934
12.12	-0.18616	38.581
9.8762	2.4336	23.672
16.832	1.4026	28.913
-5.595	2.7241	15.92
0.068072	3.0792	12.162
-2.4162	3.6442	15.829
9.344	-2.5724	36.296
-7.7318	0.074836	20.145
15.886	3.555	27.742
6.2459	3.9397	17.95
-7.7626	-0.14915	20.042
14.26	2.8285	38.725
17.338	2.361	34.302
14.047	-8.0696	40.452
-1.2602	-4.7715	16.042
5.1789	-1.1821	33.609
7.1068	-1.3664	19.4
13.429	1.9647	39.14
0.063281	1.8894	12.591
-7.4288	0.77883	23.551
12.103	-9.3291	37.675
8.7072	3.929	22.268
6.3815	1.4758	18.419
-7.6333	-1.1204	18.571
-7.7638	0.5482	18.962
0.62033	-0.21081	11.934
-3.5323	3.8161	15.581
9.4765	5.0963	23.71
18.882	1.6483	30.415
-1.4643	2.4347	14.689
8.8026	4.3435	22.556
14.925	-12.138	39.909
18.277	7.6814	35.798
18.76	-0.52573	32.606
15.147	4.6359	37.212
-1.8689	3.1981	15.313
15.757	2.13	27.916
15.372	1.3511	37.288
7.802	2.5046	34.747
-3.7361	3.5215	26.102
5.4581	2.8698	17.459
18.729	-0.20885	32.511
14.677	2.5904	37.941
19.005	-0.41964	30.493
14.58	1.8697	38.305
18.341	3.4394	32.666
18.273	5.072	32.583
16.048	-2.2786	36.673
14.961	-3.6703	38.536
3.8903	0.47314	13.974
-6.3566	-0.324	24.546
-2.9259	0.16671	16.418
14.612	-0.4744	38.52
17.314	-0.35482	34.686
0.040023	0.19997	29.219
-4.3203	-2.4292	16.486
17.853	2.2649	29.543
-7.4935	-0.51372	17.974
13.753	0.5882	26.646
11.028	-3.6959	38.305
13.169	-3.572	40.067
16.651	1.2063	35.459
4.2645	-1.8487	14.226
3.0784	-0.96769	13.581
2.6175	1.9793	12.783
-10.789	5.1208	8.3791
19.076	5.3099	31.444
-4.9837	3.6501	15.539
-0.81209	-1.5663	29.081
13.906	-9.9881	36.45
3.2819	2.7701	13.255
14.703	-11.855	38.335
14.946	-4.3573	38.602
6.7324	1.9938	34.031
0.66115	-3.8369	17.628
-11.231	4.6213	10.001
4.3387	-4.1973	20.32
6.3709	-2.369	18.845
11.681	-4.2636	38.844
4.3658	-1.1554	14.508
2.0945	-0.20238	12.837
19.049	-3.3598	32.598
5.8858	0.50803	22.44
14.639	-11.186	38.37
11.348	-0.35027	25.502
1.2067	3.0873	11.672
11.135	5.7209	36.602
11.047	-9.4556	39.076
3.6603	2.0044	13.598
0.70035	3.1179	29.178
-5.2825	3.7738	15.585
16.551	0.34499	35.773
-3.8251	-3.6764	18.793
4.8803	-1.6505	14.751
15.1	1.6094	37.608
9.5857	3.7167	22.881
15.468	-4.2683	37.732
16.828	2.3939	35.014
-2.7246	-1.9756	17.015
-2.384	2.0423	15.857
15.227	0.55761	37.603
0.51557	2.2233	11.748
16.963	2.8349	34.788
12.999	-7.5973	36.377
19.126	-0.50214	32.032
-7.8104	-1.3119	19.791
13.516	6.7278	38.241
-6.7941	2.4804	16.785
14.518	5.3856	26.261
8.6052	4.2035	22.413
19.162	6.0376	31.264
-1.2879	2.611	27.417
11.267	4.2336	37.047
-1.4747	2.2008	27.158
14.356	0.34363	27.136
3.7735	-1.8797	13.905
-1.3505	-2.9412	15.136
15.089	-1.5819	37.922
3.2078	-1.4914	13.9
-7.4579	1.307	23.18
4.3886	0.48272	14.241
11.452	-12.179	38.928
3.658	3.3918	13.383
-4.2426	3.8686	15.367
1.8475	-3.7553	18.399
1.7614	0.77054	12.347
12.193	-7.7796	39.981
2.191	0.97474	12.629
4.1048	3.5334	13.752
2.2034	0.87435	12.726
7.7619	0.30049	19.745
18.375	1.253	32.908
11.022	3.4739	37.073
14.764	7.5062	37.197
-6.7017	0.39562	24.179
7.3577	1.5646	19.105
15.132	-2.3968	38.073
6.1251	-0.42353	34.007
15.418	-5.9556	38.09
9.1974	2.7651	35.779
5.2591	-0.89408	17.956
0.44096	-0.60346	12.297
-7.1044	1.8821	23.571
10.833	0.5754	24.378
2.1918	2.715	12.486
2.6369	-1.6681	13.316
16.226	-2.7893	36.03
-5.7098	-3.9643	21.456
6.6779	4.1466	18.124
-4.6069	1.6999	15.817
-7.4386	-0.84851	21.039
19.024	1.543	30.303
18.246	6.3391	32.497
12.361	-0.32324	38.863
0.04523	-0.50798	12.853
19.267	0.86968	31.996
9.3099	-3.5092	24.099
2.6331	0.78984	13.001
16.815	3.9521	28.382
17.138	3.1317	34.472
4.0945	-0.55316	14.232
14.641	5.51	37.607
-6.8142	2.0713	22.211
7.0369	-0.018217	21.342
19.212	-2.6245	32.221
-8.5877	4.0954	5.5537
-7.6756	-3.5276	24.337
12.377	-8.5741	37.074
8.736	4.1617	22.351
8.3608	1.0948	22.403
15.396	4.6402	36.608
3.5478	-2.8549	16.954
-2.1053	-2.5809	16.275
-6.4865	0.6255	16.813
19.245	2.8721	31.461
13.977	0.60795	39.285
-5.0284	-0.76579	25.712
10.893	4.5501	24.089
2.6916	0.29716	13.108
9.6499	-2.3351	23.894
16.186	7.2295	35.098
18.683	-2.1888	31.632
13.914	2.7701	39.093
0.48372	0.96507	11.886
15.855	4.1216	36.123
2.3481	1.4503	12.646
-2.6305	-5.272	17.2
19.518	4.1751	30.924
2.6287	-0.56002	13.228
1.1178	0.71848	11.922
5.421	3.4851	32.738
10.567	2.9225	36.789
-2.4501	2.9902	16.009
19.04	-1.3183	31.08
4.4252	2.579	13.971
-7.1385	-2.4656	24.446
16.21	7.1946	34.953
11.939	-6.329	37.238
12.413	-11.069	37.326
-6.7813	-2.4409	22.638
4.2806	2.303	14.013
-5.8339	0.70521	16.262
15.119	-0.12644	37.862
1.5117	0.26761	12.376
-7.4713	2.4443	23.435
10.076	3.6053	36.198
16.199	2.2762	35.965
-0.15899	-0.70492	29.269
16.161	4.6844	35.679
6.2215	5.5425	32.943
-5.2899	-2.2032	16.611
-4.0799	7.6554	28.838
14.091	-0.55671	27.12
17.408	3.5179	34.013
6.7208	1.9665	34.047
17.449	-0.42009	34.522
7.4303	5.3767	33.873
13.835	-12.193	41.354
13.848	2.1611	39.432
16.37	1.5536	35.759
11.383	4.9606	36.959
11.818	-5.1614	39.24
3.3596	3.4606	30.824
17.702	6.2521	33.19
12.373	3.996	25.184
-1.5069	-1.6292	15.217
-7.0035	1.7851	21.244
19.312	2.0996	31.465
-5.4537	0.54558	16.25
13.635	1.7278	39.34
12.739	-7.5176	40.353
12.265	0.085361	38.593
-14.538	6.4554	16.149
14.58	5.4834	37.594
-3.484	-1.7646	16.635
18.079	-0.82282	33.687
12.454	-8.9714	37.015
14.412	-4.2425	39.4
4.5577	3.1208	14.043
-3.4439	-1.729	16.603
-3.1766	2.0928	16.027
-2.0842	2.3093	15.613
17.793	2.6883	33.589
11.097	-5.1232	38.679
1.9141	-4.4618	17.696
1.5034	-0.34333	30.21
-6.8774	1.8179	22.192
16.748	3.1521	28.406
6.1048	-0.21801	18.477
15.976	5.5919	35.751
-2.2557	-0.19507	16.107
12.104	4.5802	19.773
2.6514	-3.2973	17.015
-5.4712	-1.1155	16.442
2.4998	2.5983	12.65
18.968	4.8411	31.643
11.649	-13.914	39.259
17.545	-0.86161	34.502
0.17069	3.0657	12.256
11.124	-9.1852	39.39
4.2612	3.2518	13.941
1.8706	2.7658	12.199
11.689	0.2452	38.157
10.552	1.7966	37.035
-3.1508	2.6695	26.175
-2.9905	-5.8549	17.87
14.362	3.3745	26.67
16.835	1.4185	28.861
2.3799	-1.287	13.233
16.27	-3.2663	36.494
7.2681	-1.2622	19.528
3.7409	3.175	13.551
-4.2041	-6.8876	20.176
15.114	2.4062	37.429
4.3072	0.11755	14.323
-6.3019	4.4781	15.718
-13.667	1.5021	14.965
11.287	-3.7236	38.555
9.2845	-0.51383	23.275
10.71	-0.83606	37.568
11.055	0.5674	24.539
4.7499	0.94934	17.234
11.156	-1.499	24.947
5.8865	-1.3351	34.069
-4.2272	4.1493	15.288
-3.0747	-1.8367	16.741
11.082	-7.9025	39.218
12.527	-1.8242	39.142
2.6432	1.6175	12.878
18.073	-0.26111	33.617
-7.6486	1.2607	20.046
-5.5104	-2.9211	16.392
-6.2337	-2.1229	16.984
-2.7982	2.6448	16.076
17.532	0.3911	34.301
11.067	-12.878	39.552
-2.954	-0.19643	16.474
-2.7229	-2.3878	16.949
7.2021	-1.5661	19.527
-7.7663	-0.49176	18.937
1.5966	1.7381	11.192
15.241	5.2143	36.513
-6.0173	2.379	16.19
6.7605	-0.34673	18.975
10.95	-10.404	39.65
13.247	4.1667	25.593
-4.3705	0.78615	25.847
14.437	-8.0669	37.698
-7.1109	-1.0168	17.672
4.9597	-2.2718	17.988
-3.7706	3.2938	25.451
10.637	-0.36272	37.498
12.794	4.0884	25.275
11.959	-13.153	38.052
0.05923	-3.2341	17.139
-7.3725	-1.721	17.919
16.323	0.18004	36.06
5.4307	-2.3527	18.4
-5.934	2.3141	16.164
9.6304	5.4095	35.598
17.465	5.089	33.682
4.6619	3.1329	16.876
6.8227	0.26448	18.993
5.3658	2.6898	17.424
15.574	5.3693	36.347
13.4	1.4108	39.274
-5.4203	-1.5261	16.508
-7.1348	2.5562	23.604
15.957	0.31005	36.442
14.752	7.2877	37.18
-3.1648	3.0523	15.865
-0.49971	3.2887	12.436
-6.6637	-2.0619	17.337
18.279	-2.6979	33.557
3.1128	-0.90102	13.605
1.7455	-1.5263	12.756
11.797	-4.6932	39.156
12.269	7.8032	37.048
-4.7328	4.1079	15.287
-4.8144	0.87229	25.481
18.123	1.6218	33.158
4.498	-4.6624	20.189
10.987	-11.515	39.749
-0.4264	-3.7539	16.835
7.1873	-0.31462	34.686
12.013	4.0589	37.606
11.411	-8.9826	39.576
-4.2287	-1.7306	16.409
13.252	6.4613	38.097
14.7	-2.178	38.588
1.0281	0.65091	11.916
-7.6412	-1.3865	18.541
4.0062	0.48461	14.089
14.914	-8.2496	39.07
17.265	2.1777	34.433
14.996	-6.6568	38.862
17.686	4.7309	28.948
4.2034	0.26222	14.226
13.542	-9.5486	41.497
15.949	2.0598	28.056
-14.393	6.0074	16.647
19.412	4.7342	30.934
4.7085	-1.159	17.681
17.684	7.0556	33.18
-5.8191	-1.3123	25.147
3.7458	2.8574	13.582
16.633	4.135	28.279
-4.1669	3.6397	15.522
7.2041	-1.0589	19.4
9.3822	4.162	22.987
3.194	2.7576	13.17
1.3671	0.45732	12.209
3.5143	-1.8955	13.732
11.608	1.2089	37.9
3.162	-1.3742	13.793
14.467	-1.0439	38.793
1.336	-0.50585	12.426
7.4089	-0.88061	19.578
3.0563	-0.50089	31.75
-1.2251	-0.077816	28.34
14.248	-6.3145	39.988
1.7443	1.8044	12.202
3.0998	1.3231	13.29
5.9194	1.5572	33.506
12.469	4.024	37.991
18.492	1.2959	29.948
7.5448	3.194	19.606
-14.868	5.6099	17.353
7.8224	4.1909	18.953
-7.7243	-0.92045	20.283
-5.4061	-5.2336	21.293
-6.9277	-2.7213	23.003
1.5812	0.38313	12.272
